SIC_2DIGIT_CODE,SIC_2DIGIT_NAME,SIC_3DIGIT_CODE,SIC_3DIGIT_NAME,SIC_4DIGIT_CODE,SIC_4DIGIT_NAME,SIC_5DIGIT_CODE,SIC_5DIGIT_NAME,SIC_2DIGIT_CODE_NUMERIC,SIC_SECTION_LETTER,SIC_SECTION_CODE,SIC_SECTION_NAME
23,23 : Manufacture of other non-metallic mineral products,235,"235 : Manufacture of cement, lime and plaster",2351,2351 : Manufacture of cement,23510,23510 : Manufacture of cement,23,C,C (10-33),Manufacturing
23,23 : Manufacture of other non-metallic mineral products,235,"235 : Manufacture of cement, lime and plaster",2352,2352 : Manufacture of lime and plaster,23520,23520 : Manufacture of lime and plaster,23,C,C (10-33),Manufacturing
23,23 : Manufacture of other non-metallic mineral products,236,"236 : Manufacture of articles of concrete, cement and plaster",2361,2361 : Manufacture of concrete products for construction purposes,23610,23610 : Manufacture of concrete products for construction purposes,23,C,C (10-33),Manufacturing
23,23 : Manufacture of other non-metallic mineral products,236,"236 : Manufacture of articles of concrete, cement and plaster",2362,2362 : Manufacture of plaster products for construction purposes,23620,23620 : Manufacture of plaster products for construction purposes,23,C,C (10-33),Manufacturing
23,23 : Manufacture of other non-metallic mineral products,236,"236 : Manufacture of articles of concrete, cement and plaster",2363,2363 : Manufacture of ready-mixed concrete,23630,23630 : Manufacture of ready-mixed concrete,23,C,C (10-33),Manufacturing
23,23 : Manufacture of other non-metallic mineral products,236,"236 : Manufacture of articles of concrete, cement and plaster",2364,2364 : Manufacture of mortars,23640,23640 : Manufacture of mortars,23,C,C (10-33),Manufacturing
23,23 : Manufacture of other non-metallic mineral products,236,"236 : Manufacture of articles of concrete, cement and plaster",2365,2365 : Manufacture of fibre cement,23650,23650 : Manufacture of fibre cement,23,C,C (10-33),Manufacturing
23,23 : Manufacture of other non-metallic mineral products,236,"236 : Manufacture of articles of concrete, cement and plaster",2369,"2369 : Manufacture of other articles of concrete, plaster and cement",23690,"23690 : Manufacture of other articles of concrete, plaster and cement",23,C,C (10-33),Manufacturing
23,23 : Manufacture of other non-metallic mineral products,237,"237 : Cutting, shaping and finishing of stone",2370,"2370 : Cutting, shaping and finishing of stone",23700,"23700 : Cutting, shaping and finishing of stone",23,C,C (10-33),Manufacturing
23,23 : Manufacture of other non-metallic mineral products,239,239 : Manufacture of abrasive products and non-metallic mineral products n.e.c.,2391,2391 : Production of abrasive products,23910,23910 : Production of abrasive products,23,C,C (10-33),Manufacturing
23,23 : Manufacture of other non-metallic mineral products,239,239 : Manufacture of abrasive products and non-metallic mineral products n.e.c.,2399,2399 : Manufacture of other non-metallic mineral products n.e.c.,23990,23990 : Manufacture of other non-metallic mineral products nec,23,C,C (10-33),Manufacturing
24,24 : Manufacture of basic metals,241,241 : Manufacture of basic iron and steel and of ferro-alloys,2410,2410 : Manufacture of basic iron and steel and of ferro-alloys,24100,24100 : Manufacture of basic iron and steel and of ferro-alloys,24,C,C (10-33),Manufacturing
24,24 : Manufacture of basic metals,242,"242 : Manufacture of tubes, pipes, hollow profiles and related fittings, of steel",2420,"2420 : Manufacture of tubes, pipes, hollow profiles and related fittings, of steel",24200,"24200 : Manufacture of tubes, pipes, hollow profiles and related fittings, of steel",24,C,C (10-33),Manufacturing
24,24 : Manufacture of basic metals,243,243 : Manufacture of other products of first processing of steel,2431,2431 : Cold drawing of bars,24310,24310 : Cold drawing of bars,24,C,C (10-33),Manufacturing
24,24 : Manufacture of basic metals,243,243 : Manufacture of other products of first processing of steel,2432,2432 : Cold rolling of narrow strip,24320,24320 : Cold rolling of narrow strip,24,C,C (10-33),Manufacturing
24,24 : Manufacture of basic metals,243,243 : Manufacture of other products of first processing of steel,2433,2433 : Cold forming or folding,24330,24330 : Cold forming or folding,24,C,C (10-33),Manufacturing
24,24 : Manufacture of basic metals,243,243 : Manufacture of other products of first processing of steel,2434,2434 : Cold drawing of wire,24340,24340 : Cold drawing of wire,24,C,C (10-33),Manufacturing
24,24 : Manufacture of basic metals,244,244 : Manufacture of basic precious and other non-ferrous metals,2441,2441 : Precious metals production,24410,24410 : Precious metals production,24,C,C (10-33),Manufacturing
24,24 : Manufacture of basic metals,244,244 : Manufacture of basic precious and other non-ferrous metals,2442,2442 : Aluminium production,24420,24420 : Aluminium production,24,C,C (10-33),Manufacturing
24,24 : Manufacture of basic metals,244,244 : Manufacture of basic precious and other non-ferrous metals,2443,"2443 : Lead, zinc and tin production",24430,"24430 : Lead, zinc and tin production",24,C,C (10-33),Manufacturing
24,24 : Manufacture of basic metals,244,244 : Manufacture of basic precious and other non-ferrous metals,2444,2444 : Copper production,24440,24440 : Copper production,24,C,C (10-33),Manufacturing
24,24 : Manufacture of basic metals,244,244 : Manufacture of basic precious and other non-ferrous metals,2445,2445 : Other non-ferrous metal production,24450,24450 : Other non-ferrous metal production,24,C,C (10-33),Manufacturing
24,24 : Manufacture of basic metals,244,244 : Manufacture of basic precious and other non-ferrous metals,2446,2446 : Processing of nuclear fuel,24460,24460 : Processing of nuclear fuel,24,C,C (10-33),Manufacturing
24,24 : Manufacture of basic metals,245,245 : Casting of metals,2451,2451 : Casting of iron,24510,24510 : Casting of iron,24,C,C (10-33),Manufacturing
24,24 : Manufacture of basic metals,245,245 : Casting of metals,2452,2452 : Casting of steel,24520,24520 : Casting of steel,24,C,C (10-33),Manufacturing
24,24 : Manufacture of basic metals,245,245 : Casting of metals,2453,2453 : Casting of light metals,24530,24530 : Casting of light metals,24,C,C (10-33),Manufacturing
24,24 : Manufacture of basic metals,245,245 : Casting of metals,2454,2454 : Casting of other non-ferrous metals,24540,24540 : Casting of other non-ferrous metals,24,C,C (10-33),Manufacturing
25,"25 : Manufacture of fabricated metal products, except machinery and equipment",251,251 : Manufacture of structural metal products,2511,2511 : Manufacture of metal structures and parts of structures,25110,25110 : Manufacture of metal structures and parts of structures,25,C,C (10-33),Manufacturing
25,"25 : Manufacture of fabricated metal products, except machinery and equipment",251,251 : Manufacture of structural metal products,2512,2512 : Manufacture of doors and windows of metal,25120,25120 : Manufacture of doors and windows of metal,25,C,C (10-33),Manufacturing
25,"25 : Manufacture of fabricated metal products, except machinery and equipment",252,"252 : Manufacture of tanks, reservoirs and containers of metal",2521,2521 : Manufacture of central heating radiators and boilers,25210,25210 : Manufacture of central heating radiators and boilers,25,C,C (10-33),Manufacturing
25,"25 : Manufacture of fabricated metal products, except machinery and equipment",252,"252 : Manufacture of tanks, reservoirs and containers of metal",2529,"2529 : Manufacture of other tanks, reservoirs and containers of metal",25290,"25290 : Manufacture of other tanks, reservoirs and containers of metal",25,C,C (10-33),Manufacturing
25,"25 : Manufacture of fabricated metal products, except machinery and equipment",253,"253 : Manufacture of steam generators, except central heating hot water boilers",2530,"2530 : Manufacture of steam generators, except central heating hot water boilers",25300,"25300 : Manufacture of steam generators, except central heating hot water boilers",25,C,C (10-33),Manufacturing
25,"25 : Manufacture of fabricated metal products, except machinery and equipment",254,254 : Manufacture of weapons and ammunition,2540,2540 : Manufacture of weapons and ammunition,25400,25400 : Manufacture of weapons and ammunition,25,C,C (10-33),Manufacturing
25,"25 : Manufacture of fabricated metal products, except machinery and equipment",255,"255 : Forging, pressing, stamping and roll-forming of metal; powder metallurgy",2550,"2550 : Forging, pressing, stamping and roll-forming of metal; powder metallurgy",25500,"25500 : Forging, pressing, stamping and roll-forming of metal; powder metallurgy",25,C,C (10-33),Manufacturing
25,"25 : Manufacture of fabricated metal products, except machinery and equipment",256,256 : Treatment and coating of metals; machining,2561,2561 : Treatment and coating of metals,25610,25610 : Treatment and coating of metals,25,C,C (10-33),Manufacturing
25,"25 : Manufacture of fabricated metal products, except machinery and equipment",256,256 : Treatment and coating of metals; machining,2562,2562 : Machining,25620,25620 : Machining,25,C,C (10-33),Manufacturing
25,"25 : Manufacture of fabricated metal products, except machinery and equipment",257,"257 : Manufacture of cutlery, tools and general hardware",2571,2571 : Manufacture of cutlery,25710,25710 : Manufacture of cutlery,25,C,C (10-33),Manufacturing
25,"25 : Manufacture of fabricated metal products, except machinery and equipment",257,"257 : Manufacture of cutlery, tools and general hardware",2572,2572 : Manufacture of locks and hinges,25720,25720 : Manufacture of locks and hinges,25,C,C (10-33),Manufacturing
25,"25 : Manufacture of fabricated metal products, except machinery and equipment",257,"257 : Manufacture of cutlery, tools and general hardware",2573,2573 : Manufacture of tools,25730,25730 : Manufacture of tools,25,C,C (10-33),Manufacturing
25,"25 : Manufacture of fabricated metal products, except machinery and equipment",259,259 : Manufacture of other fabricated metal products,2591,2591 : Manufacture of steel drums and similar containers,25910,25910 : Manufacture of steel drums and similar containers,25,C,C (10-33),Manufacturing
25,"25 : Manufacture of fabricated metal products, except machinery and equipment",259,259 : Manufacture of other fabricated metal products,2592,2592 : Manufacture of light metal packaging,25920,25920 : Manufacture of light metal packaging,25,C,C (10-33),Manufacturing
25,"25 : Manufacture of fabricated metal products, except machinery and equipment",259,259 : Manufacture of other fabricated metal products,2593,"2593 : Manufacture of wire products, chain and springs",25930,"25930 : Manufacture of wire products, chain and springs",25,C,C (10-33),Manufacturing
25,"25 : Manufacture of fabricated metal products, except machinery and equipment",259,259 : Manufacture of other fabricated metal products,2594,2594 : Manufacture of fasteners and screw machine products,25940,25940 : Manufacture of fasteners and screw machine products,25,C,C (10-33),Manufacturing
25,"25 : Manufacture of fabricated metal products, except machinery and equipment",259,259 : Manufacture of other fabricated metal products,2599,2599 : Manufacture of other fabricated metal products n.e.c.,25990,25990 : Manufacture of other fabricated metal products nec,25,C,C (10-33),Manufacturing
26,"26 : Manufacture of computer, electronic and optical products",261,261 : Manufacture of electronic components and boards,2611,2611 : Manufacture of electronic components,26110,26110 : Manufacture of electronic components,26,C,C (10-33),Manufacturing
26,"26 : Manufacture of computer, electronic and optical products",261,261 : Manufacture of electronic components and boards,2612,2612 : Manufacture of loaded electronic boards,26120,26120 : Manufacture of loaded electronic boards,26,C,C (10-33),Manufacturing
26,"26 : Manufacture of computer, electronic and optical products",262,262 : Manufacture of computers and peripheral equipment,2620,2620 : Manufacture of computers and peripheral equipment,26200,26200 : Manufacture of computers and peripheral equipment,26,C,C (10-33),Manufacturing
26,"26 : Manufacture of computer, electronic and optical products",263,263 : Manufacture of communication equipment,2630,2630 : Manufacture of communication equipment,26301,26301 : Manufacture of telegraph and telephone apparatus and equipment,26,C,C (10-33),Manufacturing
26,"26 : Manufacture of computer, electronic and optical products",263,263 : Manufacture of communication equipment,2630,2630 : Manufacture of communication equipment,26309,26309 : Manufacture of communication equipment (other than telegraph and telephone apparatus and equipment),26,C,C (10-33),Manufacturing
26,"26 : Manufacture of computer, electronic and optical products",264,264 : Manufacture of consumer electronics,2640,2640 : Manufacture of consumer electronics,26400,26400 : Manufacture of consumer electronics,26,C,C (10-33),Manufacturing
26,"26 : Manufacture of computer, electronic and optical products",265,"265 : Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks",2651,"2651 : Manufacture of instruments and appliances for measuring, testing and navigation",26511,"26511 : Manufacture of electronic instruments and appliances for measuring, testing, and navigation, except industrial process control equipment",26,C,C (10-33),Manufacturing
26,"26 : Manufacture of computer, electronic and optical products",265,"265 : Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks",2651,"2651 : Manufacture of instruments and appliances for measuring, testing and navigation",26512,26512 : Manufacture of electronic industrial process control equipment,26,C,C (10-33),Manufacturing
26,"26 : Manufacture of computer, electronic and optical products",265,"265 : Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks",2651,"2651 : Manufacture of instruments and appliances for measuring, testing and navigation",26513,"26513 : Manufacture of non-electronic instruments and appliances for measuring, testing and navigation, except industrial process control equipment",26,C,C (10-33),Manufacturing
26,"26 : Manufacture of computer, electronic and optical products",265,"265 : Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks",2651,"2651 : Manufacture of instruments and appliances for measuring, testing and navigation",26514,26514 : Manufacture of non-electronic industrial process control equipment,26,C,C (10-33),Manufacturing
26,"26 : Manufacture of computer, electronic and optical products",265,"265 : Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks",2652,2652 : Manufacture of watches and clocks,26520,26520 : Manufacture of watches and clocks,26,C,C (10-33),Manufacturing
26,"26 : Manufacture of computer, electronic and optical products",266,"266 : Manufacture of irradiation, electromedical and electrotherapeutic equipment",2660,"2660 : Manufacture of irradiation, electromedical and electrotherapeutic equipment",26600,"26600 : Manufacture of irradiation, electromedical and electrotherapeutic equipment",26,C,C (10-33),Manufacturing
26,"26 : Manufacture of computer, electronic and optical products",267,267 : Manufacture of optical instruments and photographic equipment,2670,2670 : Manufacture of optical instruments and photographic equipment,26701,26701 : Manufacture of optical precision instruments,26,C,C (10-33),Manufacturing
26,"26 : Manufacture of computer, electronic and optical products",267,267 : Manufacture of optical instruments and photographic equipment,2670,2670 : Manufacture of optical instruments and photographic equipment,26702,26702 : Manufacture of photographic and cinematographic equipment,26,C,C (10-33),Manufacturing
26,"26 : Manufacture of computer, electronic and optical products",268,268 : Manufacture of magnetic and optical media,2680,2680 : Manufacture of magnetic and optical media,26800,26800 : Manufacture of magnetic and optical media,26,C,C (10-33),Manufacturing
27,27 : Manufacture of electrical equipment,271,"271 : Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",2711,"2711 : Manufacture of electric motors, generators and transformers",27110,"27110 : Manufacture of electric motors, generators and transformers",27,C,C (10-33),Manufacturing
27,27 : Manufacture of electrical equipment,271,"271 : Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",2712,2712 : Manufacture of electricity distribution and control apparatus,27120,27120 : Manufacture of electricity distribution and control apparatus,27,C,C (10-33),Manufacturing
27,27 : Manufacture of electrical equipment,272,272 : Manufacture of batteries and accumulators,2720,2720 : Manufacture of batteries and accumulators,27200,27200 : Manufacture of batteries and accumulators,27,C,C (10-33),Manufacturing
27,27 : Manufacture of electrical equipment,273,273 : Manufacture of wiring and wiring devices,2731,2731 : Manufacture of fibre optic cables,27310,27310 : Manufacture of fibre optic cables,27,C,C (10-33),Manufacturing
27,27 : Manufacture of electrical equipment,273,273 : Manufacture of wiring and wiring devices,2732,2732 : Manufacture of other electronic and electric wires and cables,27320,27320 : Manufacture of other electronic and electric wires and cables,27,C,C (10-33),Manufacturing
27,27 : Manufacture of electrical equipment,273,273 : Manufacture of wiring and wiring devices,2733,2733 : Manufacture of wiring devices,27330,27330 : Manufacture of wiring devices,27,C,C (10-33),Manufacturing
27,27 : Manufacture of electrical equipment,274,274 : Manufacture of electric lighting equipment,2740,2740 : Manufacture of electric lighting equipment,27400,27400 : Manufacture of electric lighting equipment,27,C,C (10-33),Manufacturing
27,27 : Manufacture of electrical equipment,275,275 : Manufacture of domestic appliances,2751,2751 : Manufacture of electric domestic appliances,27510,27510 : Manufacture of electric domestic appliances,27,C,C (10-33),Manufacturing
27,27 : Manufacture of electrical equipment,275,275 : Manufacture of domestic appliances,2752,2752 : Manufacture of non-electric domestic appliances,27520,27520 : Manufacture of non-electric domestic appliances,27,C,C (10-33),Manufacturing
27,27 : Manufacture of electrical equipment,279,279 : Manufacture of other electrical equipment,2790,2790 : Manufacture of other electrical equipment,27900,27900 : Manufacture of other electrical equipment,27,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,281,281 : Manufacture of general purpose machinery,2811,"2811 : Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",28110,"28110 : Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,281,281 : Manufacture of general purpose machinery,2812,2812 : Manufacture of fluid power equipment,28120,28120 : Manufacture of fluid power equipment,28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,281,281 : Manufacture of general purpose machinery,2813,2813 : Manufacture of other pumps and compressors,28131,28131 : Manufacture of pumps,28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,281,281 : Manufacture of general purpose machinery,2813,2813 : Manufacture of other pumps and compressors,28132,28132 : Manufacture of compressors,28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,281,281 : Manufacture of general purpose machinery,2814,2814 : Manufacture of other taps and valves,28140,28140 : Manufacture of other taps and valves,28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,281,281 : Manufacture of general purpose machinery,2815,"2815 : Manufacture of bearings, gears, gearing and driving elements",28150,"28150 : Manufacture of bearings, gears, gearing and driving elements",28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,282,282 : Manufacture of other general-purpose machinery,2821,"2821 : Manufacture of ovens, furnaces and furnace burners",28210,"28210 : Manufacture of ovens, furnaces and furnace burners",28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,282,282 : Manufacture of other general-purpose machinery,2822,2822 : Manufacture of lifting and handling equipment,28220,28220 : Manufacture of lifting and handling equipment,28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,282,282 : Manufacture of other general-purpose machinery,2823,2823 : Manufacture of office machinery and equipment (except computers and peripheral equipment),28230,28230 : Manufacture of office machinery and equipment (except computers and peripheral equipment),28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,282,282 : Manufacture of other general-purpose machinery,2824,2824 : Manufacture of power-driven hand tools,28240,28240 : Manufacture of power-driven hand tools,28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,282,282 : Manufacture of other general-purpose machinery,2825,2825 : Manufacture of non-domestic cooling and ventilation equipment,28250,28250 : Manufacture of non-domestic cooling and ventilation equipment,28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,282,282 : Manufacture of other general-purpose machinery,2829,2829 : Manufacture of other general-purpose machinery n.e.c.,28290,28290 : Manufacture of other general-purpose machinery nec,28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,283,283 : Manufacture of agricultural and forestry machinery,2830,2830 : Manufacture of agricultural and forestry machinery,28301,28301 : Manufacture of agricultural tractors,28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,283,283 : Manufacture of agricultural and forestry machinery,2830,2830 : Manufacture of agricultural and forestry machinery,28302,28302 : Manufacture of agricultural and forestry machinery (other than agricultural tractors),28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,284,284 : Manufacture of metal forming machinery and machine tools,2841,2841 : Manufacture of metal forming machinery,28410,28410 : Manufacture of metal forming machinery,28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,284,284 : Manufacture of metal forming machinery and machine tools,2849,2849 : Manufacture of other machine tools,28490,28490 : Manufacture of other machine tools,28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,289,289 : Manufacture of other special-purpose machinery,2891,2891 : Manufacture of machinery for metallurgy,28910,28910 : Manufacture of machinery for metallurgy,28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,289,289 : Manufacture of other special-purpose machinery,2892,"2892 : Manufacture of machinery for mining, quarrying and construction",28921,28921 : Manufacture of machinery for mining,28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,289,289 : Manufacture of other special-purpose machinery,2892,"2892 : Manufacture of machinery for mining, quarrying and construction",28922,28922 : Manufacture of earthmoving equipment,28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,289,289 : Manufacture of other special-purpose machinery,2892,"2892 : Manufacture of machinery for mining, quarrying and construction",28923,28923 : Manufacture of equipment for concrete crushing and screening roadworks,28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,289,289 : Manufacture of other special-purpose machinery,2893,"2893 : Manufacture of machinery for food, beverage and tobacco processing",28930,"28930 : Manufacture of machinery for food, beverage and tobacco processing",28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,289,289 : Manufacture of other special-purpose machinery,2894,"2894 : Manufacture of machinery for textile, apparel and leather production",28940,"28940 : Manufacture of machinery for textile, apparel and leather production",28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,289,289 : Manufacture of other special-purpose machinery,2895,2895 : Manufacture of machinery for paper and paperboard production,28950,28950 : Manufacture of machinery for paper and paperboard production,28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,289,289 : Manufacture of other special-purpose machinery,2896,2896 : Manufacture of plastics and rubber machinery,28960,28960 : Manufacture of plastics and rubber machinery,28,C,C (10-33),Manufacturing
28,28 : Manufacture of machinery and equipment n.e.c.,289,289 : Manufacture of other special-purpose machinery,2899,2899 : Manufacture of other special-purpose machinery n.e.c.,28990,28990 : Manufacture of other special-purpose machinery nec,28,C,C (10-33),Manufacturing
29,"29 : Manufacture of motor vehicles, trailers and semi-trailers",291,291 : Manufacture of motor vehicles,2910,2910 : Manufacture of motor vehicles,29100,29100 : Manufacture of motor vehicles,29,C,C (10-33),Manufacturing
29,"29 : Manufacture of motor vehicles, trailers and semi-trailers",292,292 : Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semitrailers,2920,2920 : Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,29201,29201 : Manufacture of bodies (coachwork) for motor vehicles (except caravans),29,C,C (10-33),Manufacturing
29,"29 : Manufacture of motor vehicles, trailers and semi-trailers",292,292 : Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semitrailers,2920,2920 : Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,29202,29202 : Manufacture of trailers and semi-trailers,29,C,C (10-33),Manufacturing
29,"29 : Manufacture of motor vehicles, trailers and semi-trailers",292,292 : Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semitrailers,2920,2920 : Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,29203,29203 : Manufacture of caravans,29,C,C (10-33),Manufacturing
29,"29 : Manufacture of motor vehicles, trailers and semi-trailers",293,293 : Manufacture of parts and accessories for motor vehicles,2931,2931 : Manufacture of electrical and electronic equipment for motor vehicles,29310,29310 : Manufacture of electrical and electronic equipment for motor vehicles,29,C,C (10-33),Manufacturing
29,"29 : Manufacture of motor vehicles, trailers and semi-trailers",293,293 : Manufacture of parts and accessories for motor vehicles,2932,2932 : Manufacture of other parts and accessories for motor vehicles,29320,29320 : Manufacture of other parts and accessories for motor vehicles,29,C,C (10-33),Manufacturing
30,30 : Manufacture of other transport equipment,301,301 : Building of ships and boats,3011,3011 : Building of ships and floating structures,30110,30110 : Building of ships and floating structures,30,C,C (10-33),Manufacturing
30,30 : Manufacture of other transport equipment,301,301 : Building of ships and boats,3012,3012 : Building of pleasure and sporting boats,30120,30120 : Building of pleasure and sporting boats,30,C,C (10-33),Manufacturing
30,30 : Manufacture of other transport equipment,302,302 : Manufacture of railway locomotives and rolling stock,3020,3020 : Manufacture of railway locomotives and rolling stock,30200,30200 : Manufacture of railway locomotives and rolling stock,30,C,C (10-33),Manufacturing
30,30 : Manufacture of other transport equipment,303,303 : Manufacture of air and spacecraft and related machinery,3030,3030 : Manufacture of air and spacecraft and related machinery,30300,30300 : Manufacture of air and spacecraft and related machinery,30,C,C (10-33),Manufacturing
30,30 : Manufacture of other transport equipment,304,304 : Manufacture of military fighting vehicles,3040,3040 : Manufacture of military fighting vehicles,30400,30400 : Manufacture of military fighting vehicles,30,C,C (10-33),Manufacturing
30,30 : Manufacture of other transport equipment,309,309 : Manufacture of transport equipment n.e.c.,3091,3091 : Manufacture of motorcycles,30910,30910 : Manufacture of motorcycles,30,C,C (10-33),Manufacturing
30,30 : Manufacture of other transport equipment,309,309 : Manufacture of transport equipment n.e.c.,3092,3092 : Manufacture of bicycles and invalid carriages,30920,30920 : Manufacture of bicycles and invalid carriages,30,C,C (10-33),Manufacturing
30,30 : Manufacture of other transport equipment,309,309 : Manufacture of transport equipment n.e.c.,3099,3099 : Manufacture of other transport equipment n.e.c.,30990,30990 : Manufacture of other transport equipment nec,30,C,C (10-33),Manufacturing
31,31 : Manufacture of furniture,310,310 : Manufacture of furniture,3101,3101 : Manufacture of office and shop furniture,31010,31010 : Manufacture of office and shop furniture,31,C,C (10-33),Manufacturing
31,31 : Manufacture of furniture,310,310 : Manufacture of furniture,3102,3102 : Manufacture of kitchen furniture,31020,31020 : Manufacture of kitchen furniture,31,C,C (10-33),Manufacturing
31,31 : Manufacture of furniture,310,310 : Manufacture of furniture,3103,3103 : Manufacture of mattresses,31030,31030 : Manufacture of mattresses,31,C,C (10-33),Manufacturing
31,31 : Manufacture of furniture,310,310 : Manufacture of furniture,3109,3109 : Manufacture of other furniture,31090,31090 : Manufacture of other furniture,31,C,C (10-33),Manufacturing
32,32 : Other manufacturing,321,"321 : Manufacture of jewellery, bijouterie and related articles",3211,3211 : Striking of coins,32110,32110 : Striking of coins,32,C,C (10-33),Manufacturing
32,32 : Other manufacturing,321,"321 : Manufacture of jewellery, bijouterie and related articles",3212,3212 : Manufacture of jewellery and related articles,32120,32120 : Manufacture of jewellery and related articles,32,C,C (10-33),Manufacturing
32,32 : Other manufacturing,321,"321 : Manufacture of jewellery, bijouterie and related articles",3213,3213 : Manufacture of imitation jewellery and related articles,32130,32130 : Manufacture of imitation jewellery and related articles,32,C,C (10-33),Manufacturing
32,32 : Other manufacturing,322,322 : Manufacture of musical instruments,3220,3220 : Manufacture of musical instruments,32200,32200 : Manufacture of musical instruments,32,C,C (10-33),Manufacturing
32,32 : Other manufacturing,323,323 : Manufacture of sports goods,3230,3230 : Manufacture of sports goods,32300,32300 : Manufacture of sports goods,32,C,C (10-33),Manufacturing
32,32 : Other manufacturing,324,324 : Manufacture of games and toys,3240,3240 : Manufacture of games and toys,32401,32401 : Manufacture of professional and arcade games and toys,32,C,C (10-33),Manufacturing
32,32 : Other manufacturing,324,324 : Manufacture of games and toys,3240,3240 : Manufacture of games and toys,32409,32409 : Manufacture of games and toys (other than professional and arcade games and toys) nec,32,C,C (10-33),Manufacturing
32,32 : Other manufacturing,325,325 : Manufacture of medical and dental instruments and supplies,3250,3250 : Manufacture of medical and dental instruments and supplies,32500,32500 : Manufacture of medical and dental instruments and supplies,32,C,C (10-33),Manufacturing
32,32 : Other manufacturing,329,329 : Other manufacturing,3291,3291 : Manufacture of brooms and brushes,32910,32910 : Manufacture of brooms and brushes,32,C,C (10-33),Manufacturing
32,32 : Other manufacturing,329,329 : Other manufacturing,3299,3299 : Other manufacturing n.e.c.,32990,32990 : Other manufacturing nec,32,C,C (10-33),Manufacturing
33,33 : Repair and installation of machinery and equipment,331,"331 : Repair of fabricated metal products, machinery and equipment",3311,3311 : Repair of fabricated metal products,33110,33110 : Repair of fabricated metal products,33,C,C (10-33),Manufacturing
33,33 : Repair and installation of machinery and equipment,331,"331 : Repair of fabricated metal products, machinery and equipment",3312,3312 : Repair of machinery,33120,33120 : Repair of machinery,33,C,C (10-33),Manufacturing
33,33 : Repair and installation of machinery and equipment,331,"331 : Repair of fabricated metal products, machinery and equipment",3313,3313 : Repair of electronic and optical equipment,33130,33130 : Repair of electronic and optical equipment,33,C,C (10-33),Manufacturing
33,33 : Repair and installation of machinery and equipment,331,"331 : Repair of fabricated metal products, machinery and equipment",3314,3314 : Repair of electrical equipment,33140,33140 : Repair of electrical equipment,33,C,C (10-33),Manufacturing
33,33 : Repair and installation of machinery and equipment,331,"331 : Repair of fabricated metal products, machinery and equipment",3315,3315 : Repair and maintenance of ships and boats,33150,33150 : Repair and maintenance of ships and boats,33,C,C (10-33),Manufacturing
